,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
1451,15,10,8,1,a,100,1,a,100,0.9452,1.0,0.2586,1.0,0.1834,1.0,7.6248
1452,16,1,2,0,d,160,0,g,162,77.6754,0.987123,7.3848,0.999946,23.2926,0.999296,64.7018
1453,16,1,3,0,F,432,0,F,432,109.7372,1.0,9.0476,1.0,22.2468,1.0,96.1082
1454,16,1,4,0,F,432,0,F,432,48.8508,1.0,3.3322,1.0,7.0934,1.0,59.7512
1455,16,1,5,0,F,432,1,F,192,28.365,0.814278,3.151,0.578927,3.358,0.805956,43.7468
1456,16,1,6,1,F,192,1,F,192,13.8156,1.0,1.5452,1.0,3.0442,1.0,25.4954
1457,16,1,7,1,F,192,1,F,192,7.0594,1.0,0.8562,1.0,1.6618,1.0,19.7618
1458,16,1,8,1,F,192,1,F,192,3.4722,1.0,0.8162,1.0,0.7674,1.0,14.664
1459,16,1,9,1,F,192,1,F,192,1.8088,1.0,0.464,1.0,0.2978,1.0,12.1172
1460,16,2,0,0,g,307,0,a,288,121.1248,1.066095,10.3954,1.070377,32.4014,1.066448,105.0242
1461,16,2,1,0,d,160,0,g,162,77.7914,0.987145,7.4462,1.0,23.2512,0.999234,64.775
1462,16,2,2,0,g,307,0,a,300,128.4294,1.023389,11.2444,1.002526,35.1626,1.02683,106.6344
1463,16,2,3,0,F,432,0,F,432,109.7568,1.0,9.1042,1.0,22.3694,1.0,96.1828
1464,16,2,4,0,F,432,0,F,432,54.5648,1.0,3.8442,1.0,8.1246,1.0,63.0866
1465,16,2,5,0,F,432,0,F,432,27.9744,1.0,1.833,1.0,3.6334,1.0,46.1562
1466,16,2,6,1,F,192,1,F,192,16.7356,1.0,1.878,1.0,3.2266,1.0,27.1386
1467,16,2,7,1,F,192,1,F,192,8.2546,1.0,1.0128,1.0,1.9506,1.0,21.1576
1468,16,2,8,1,F,192,1,F,192,4.5016,1.0,0.6004,1.0,1.1204,1.0,16.3482
1469,16,2,9,1,F,192,1,F,192,2.2336,1.0,0.5788,1.0,0.3334,1.0,12.7914
1470,16,2,10,1,a,100,1,a,92,0.7194,1.01251,0.1954,1.007165,0.1206,1.0,7.2708
1471,16,3,0,0,F,432,0,F,432,78.8202,1.0,6.0374,1.0,13.491,1.0,77.7732
1472,16,3,1,0,F,432,0,F,432,109.6416,1.0,9.16,1.0,22.232,1.0,96.1286
1473,16,3,2,0,F,432,0,F,432,109.3056,1.0,9.1032,1.0,22.137,1.0,95.9146
1474,16,3,3,0,F,432,0,F,432,78.777,1.0,5.9938,1.0,13.652,1.0,77.7584
1475,16,3,4,0,F,432,0,F,432,49.1196,1.0,3.3978,1.0,7.1976,1.0,59.954
1476,16,3,5,0,F,432,0,F,432,28.1332,1.0,1.8766,1.0,3.6656,1.0,46.259
1477,16,3,6,1,F,192,1,F,192,17.5872,1.0,1.9786,1.0,3.1004,1.0,27.5494
1478,16,3,7,1,F,192,1,F,192,9.365,1.0,1.1656,1.0,2.1648,1.0,22.1938
1479,16,3,8,1,F,192,1,F,192,5.2382,1.0,0.7036,1.0,1.3096,1.0,17.333
1480,16,3,9,1,F,192,1,F,192,2.661,1.0,0.661,1.0,0.4672,1.0,13.4562
1481,16,3,10,1,b,164,1,F,164,1.363,1.0,0.3536,1.0,0.2262,1.0,10.3688
1482,16,4,0,0,F,432,0,F,432,35.855,1.0,2.4722,1.0,4.8392,1.0,51.153
1483,16,4,1,0,F,432,0,F,432,49.2178,1.0,3.3982,1.0,7.0934,1.0,59.9716
1484,16,4,2,0,F,432,0,F,432,54.562,1.0,3.8164,1.0,8.209,1.0,63.1346
1485,16,4,3,0,F,432,0,F,432,49.1426,1.0,3.4184,1.0,7.1098,1.0,59.9194
1486,16,4,4,0,F,432,0,F,432,36.0684,1.0,2.4942,1.0,4.8974,1.0,51.278
1487,16,4,5,0,F,432,1,F,192,28.3212,0.813772,3.0804,0.581223,3.3746,0.805844,43.743
1488,16,4,6,1,F,192,1,F,192,16.6584,1.0,1.8522,1.0,3.1812,1.0,27.056
1489,16,4,7,1,F,192,1,F,192,9.439,1.0,1.1186,1.0,2.2122,1.0,22.2626
1490,16,4,8,1,F,192,1,F,192,5.422,1.0,0.7064,1.0,1.3174,1.0,17.6656
1491,16,4,9,1,F,192,1,F,192,2.8588,1.0,0.7072,1.0,0.5286,1.0,13.7728
1492,16,4,10,1,b,164,1,F,164,1.5172,1.0,0.3822,1.0,0.2448,1.0,10.6186
1493,16,5,0,1,F,192,1,F,192,20.0736,1.0,2.2536,1.0,3.0556,1.0,28.9948
1494,16,5,1,0,F,432,1,F,192,28.2116,0.814076,3.0788,0.580551,3.3888,0.803942,43.7214
1495,16,5,2,0,F,432,0,F,432,28.1182,1.0,1.8558,1.0,3.7128,1.0,46.251
1496,16,5,3,0,F,432,0,F,432,28.1064,1.0,1.8782,1.0,3.6418,1.0,46.2488
1497,16,5,4,0,F,432,1,F,192,28.2268,0.814049,3.0932,0.58231,3.3994,0.807319,43.7834
1498,16,5,5,1,F,192,1,F,192,20.3538,1.0,2.3064,1.0,3.017,1.0,29.149
1499,16,5,6,1,F,192,1,F,192,13.7896,1.0,1.587,1.0,2.997,1.0,25.4966
1500,16,5,7,1,F,192,1,F,192,8.3176,1.0,1.0212,1.0,1.9982,1.0,21.1848
1501,16,5,8,1,F,192,1,F,192,5.133,1.0,0.6746,1.0,1.2626,1.0,17.2466
1502,16,5,9,1,F,192,1,F,192,2.865,1.0,0.7072,1.0,0.547,1.0,13.7842
1503,16,5,10,1,b,164,1,F,164,1.5628,1.0,0.4084,1.0,0.2438,1.0,10.6866
1504,16,6,0,1,F,192,1,F,192,10.0886,1.0,1.2102,1.0,2.3222,1.0,22.8942
1505,16,6,1,1,F,192,1,F,192,13.931,1.0,1.5624,1.0,3.068,1.0,25.586
1506,16,6,2,1,F,192,1,F,192,16.7962,1.0,1.9068,1.0,3.1854,1.0,27.1712
1507,16,6,3,1,F,192,1,F,192,17.6846,1.0,2.01,1.0,3.169,1.0,27.644
1508,16,6,4,1,F,192,1,F,192,16.7334,1.0,1.8998,1.0,3.1606,1.0,27.098
1509,16,6,5,1,F,192,1,F,192,13.7872,1.0,1.5598,1.0,3.0162,1.0,25.4822
1510,16,6,6,1,F,192,1,F,192,10.0668,1.0,1.1856,1.0,2.2488,1.0,22.8508
1511,16,6,7,1,F,192,1,F,192,7.0962,1.0,0.8724,1.0,1.6844,1.0,19.8156
1512,16,6,8,1,F,192,1,F,192,4.4504,1.0,0.599,1.0,1.0872,1.0,16.239
1513,16,6,9,1,F,192,1,F,192,2.5636,1.0,0.6358,1.0,0.4346,1.0,13.3048
1514,16,6,10,1,b,164,1,F,164,1.4992,1.0,0.4082,1.0,0.2346,1.0,10.5868
1515,16,7,0,1,F,192,1,F,192,5.2382,1.0,0.726,1.0,1.2682,1.0,17.3388
1516,16,7,1,1,F,192,1,F,192,7.0916,1.0,0.8728,1.0,1.7088,1.0,19.8576
1517,16,7,2,1,F,192,1,F,192,8.423,1.0,1.066,1.0,1.9682,1.0,21.2812
1518,16,7,3,1,F,192,1,F,192,9.435,1.0,1.1472,1.0,2.2218,1.0,22.2852
1519,16,7,4,1,F,192,1,F,192,9.4736,1.0,1.1574,1.0,2.182,1.0,22.3576
1520,16,7,5,1,F,192,1,F,192,8.4668,1.0,1.0534,1.0,2.0224,1.0,21.352
1521,16,7,6,1,F,192,1,F,192,7.0084,1.0,0.8826,1.0,1.6862,1.0,19.7208
1522,16,7,7,1,F,192,1,F,192,5.2494,1.0,0.6906,1.0,1.267,1.0,17.391
1523,16,7,8,1,F,192,1,F,192,3.4538,1.0,0.7908,1.0,0.7656,1.0,14.644
1524,16,7,9,1,F,192,1,F,192,2.218,1.0,0.5636,1.0,0.3448,1.0,12.783
1525,16,7,10,1,b,164,1,F,164,1.3208,1.0,0.3478,1.0,0.2122,1.0,10.313
1526,16,8,0,1,F,192,1,F,192,2.49,1.0,0.6496,1.0,0.4006,1.0,13.1768
1527,16,8,1,1,F,192,1,F,192,3.5368,1.0,0.84,1.0,0.7698,1.0,14.7442
1528,16,8,2,1,F,192,1,F,192,4.5356,1.0,0.6284,1.0,1.117,1.0,16.3304
1529,16,8,3,1,F,192,1,F,192,5.1486,1.0,0.6872,1.0,1.2764,1.0,17.2662
1530,16,8,4,1,F,192,1,F,192,5.5442,1.0,0.711,1.0,1.3438,1.0,17.7992
1531,16,8,5,1,F,192,1,F,192,5.2648,1.0,0.6864,1.0,1.2896,1.0,17.4108
1532,16,8,6,1,F,192,1,F,192,4.5522,1.0,0.6146,1.0,1.1138,1.0,16.3804
1533,16,8,7,1,F,192,1,F,192,3.4648,1.0,0.7866,1.0,0.7638,1.0,14.6642
1534,16,8,8,1,F,192,1,F,192,2.4766,1.0,0.624,1.0,0.4244,1.0,13.1716
1535,16,8,9,1,F,192,1,F,192,1.8366,1.0,0.4902,1.0,0.2948,1.0,12.1418
1536,16,8,10,1,a,100,1,a,100,0.768,1.0,0.2034,1.0,0.1244,1.0,7.3636
1537,16,9,0,1,a,100,1,F,92,0.8324,1.014656,0.218,1.008257,0.1218,1.003284,7.4576
1538,16,9,1,1,F,192,1,F,192,1.8238,1.0,0.4528,1.0,0.299,1.0,12.1626
1539,16,9,2,1,F,192,1,F,192,2.1868,1.0,0.5752,1.0,0.3254,1.0,12.7322
1540,16,9,3,1,F,192,1,F,192,2.6346,1.0,0.6588,1.0,0.4472,1.0,13.4292
1541,16,9,4,1,F,192,1,F,192,2.8508,1.0,0.6876,1.0,0.5438,1.0,13.778
1542,16,9,5,1,F,192,1,F,192,2.8996,1.0,0.7108,1.0,0.552,1.0,13.8158
1543,16,9,6,1,F,192,1,F,192,2.7152,1.0,0.669,1.0,0.474,1.0,13.559
1544,16,9,7,1,F,192,1,F,192,2.1888,1.0,0.5432,1.0,0.333,1.0,12.7488
1545,16,9,8,1,F,192,1,F,192,1.8136,1.0,0.4566,1.0,0.2896,1.0,12.12
1546,16,9,9,1,a,100,1,F,100,0.8298,1.0,0.2174,1.0,0.1352,1.0,7.4538
1547,16,10,2,1,a,100,1,a,92,0.7338,1.01281,0.1998,1.008008,0.125,1.0,7.3026
1548,16,10,3,1,b,164,1,F,164,1.3282,1.0,0.3296,1.0,0.2314,1.0,10.3208
1549,16,10,4,1,b,164,1,F,164,1.467,1.0,0.3528,1.0,0.2418,1.0,10.5532
1550,16,10,5,1,b,164,1,F,164,1.542,1.0,0.3874,1.0,0.2554,1.0,10.6786
1551,16,10,6,1,b,164,1,F,164,1.4502,1.0,0.3604,1.0,0.2446,1.0,10.5348
1552,16,10,7,1,b,164,1,F,164,1.3214,1.0,0.3328,1.0,0.2206,1.0,10.296
1553,16,10,8,1,a,100,1,a,100,0.7904,1.0,0.2148,1.0,0.1438,1.0,7.385
1554,17,1,2,0,d,160,0,g,162,80.0504,0.987503,7.6802,0.999948,24.9608,0.99855,66.413
1555,17,1,3,0,F,432,0,F,432,111.5798,1.0,8.6624,1.0,22.4474,1.0,96.8536
1556,17,1,4,0,F,432,0,F,432,49.4862,1.0,3.1786,1.0,7.0648,1.0,59.8964
1557,17,1,5,0,F,432,1,F,192,28.192,0.819069,3.1512,0.422696,3.4118,0.793716,43.5078
1558,17,1,6,1,F,192,1,F,192,13.821,1.0,1.591,1.0,3.1038,1.0,25.5532
1559,17,1,7,1,F,192,1,F,192,6.9918,1.0,0.885,1.0,1.6968,1.0,19.6484
1560,17,1,8,1,F,192,1,F,192,3.5002,1.0,0.8516,1.0,0.7916,1.0,14.6882
1561,17,1,9,1,F,192,1,F,192,1.8222,1.0,0.5042,1.0,0.3072,1.0,12.117
1562,17,2,0,0,g,307,0,a,288,124.3788,1.066129,10.7262,1.069214,34.4518,1.066545,107.4732
1563,17,2,1,0,d,160,0,g,162,80.2348,0.987532,7.698,1.0,24.9694,0.998542,66.5316
1564,17,2,2,0,g,307,0,a,300,132.0894,1.023358,11.5078,1.003598,37.4296,1.025958,109.1542
1565,17,2,3,0,F,432,0,F,432,111.3928,1.0,8.5676,1.0,22.331,1.0,96.7406
1566,17,2,4,0,F,432,0,F,432,55.2686,1.0,3.6262,1.0,8.159,1.0,63.3368
1567,17,2,5,0,F,432,0,F,432,28.147,1.0,1.723,1.0,3.6056,1.0,46.229
1568,17,2,6,1,F,192,1,F,192,16.6934,1.0,1.8812,1.0,3.2588,1.0,27.127
1569,17,2,7,1,F,192,1,F,192,8.365,1.0,1.0636,1.0,1.987,1.0,21.183
1570,17,2,8,1,F,192,1,F,192,4.5104,1.0,0.6096,1.0,1.1554,1.0,16.3026
1571,17,2,9,1,F,192,1,F,192,2.3072,1.0,0.6292,1.0,0.3728,1.0,12.8784
1572,17,2,10,1,a,100,1,a,92,0.715,1.017063,0.201,1.00597,0.1296,1.003086,7.2544
1573,17,3,0,0,F,432,0,F,432,79.7622,1.0,5.6518,1.0,13.4804,1.0,77.9352
1574,17,3,1,0,F,432,0,F,432,111.6352,1.0,8.6614,1.0,22.4044,1.0,96.8976
1575,17,3,2,0,F,432,0,F,432,111.0394,1.0,8.5792,1.0,22.2958,1.0,96.5646
1576,17,3,3,0,F,432,0,F,432,79.5486,1.0,5.6228,1.0,13.5814,1.0,77.9254
1577,17,3,4,0,F,432,0,F,432,49.6088,1.0,3.1794,1.0,7.0108,1.0,59.952
1578,17,3,5,0,F,432,0,F,432,28.2228,1.0,1.767,1.0,3.6022,1.0,46.3114
1579,17,3,6,1,F,192,1,F,192,17.6156,1.0,1.9978,1.0,3.2026,1.0,27.6078
1580,17,3,7,1,F,192,1,F,192,9.3554,1.0,1.1464,1.0,2.2014,1.0,22.1856
1581,17,3,8,1,F,192,1,F,192,5.219,1.0,0.7114,1.0,1.2926,1.0,17.2748
1582,17,3,9,1,F,192,1,F,192,2.629,1.0,0.6998,1.0,0.4578,1.0,13.3772
1583,17,3,10,1,F,192,1,F,192,1.5294,1.0,0.4076,1.0,0.2716,1.0,11.626
1584,17,4,0,0,F,432,0,F,432,36.3024,1.0,2.3074,1.0,4.8122,1.0,51.3236
1585,17,4,1,0,F,432,0,F,432,49.7612,1.0,3.241,1.0,7.07,1.0,60.0618
1586,17,4,2,0,F,432,0,F,432,55.1198,1.0,3.5838,1.0,8.1144,1.0,63.227
1587,17,4,3,0,F,432,0,F,432,49.7132,1.0,3.2166,1.0,7.1266,1.0,60.084
1588,17,4,4,0,F,432,0,F,432,36.3894,1.0,2.3794,1.0,4.7632,1.0,51.3924
1589,17,4,5,0,F,432,1,F,192,28.2336,0.818854,3.1132,0.419761,3.403,0.793829,43.5078
1590,17,4,6,1,F,192,1,F,192,16.635,1.0,1.8936,1.0,3.2512,1.0,27.0824
1591,17,4,7,1,F,192,1,F,192,9.4274,1.0,1.1762,1.0,2.2766,1.0,22.2832
1592,17,4,8,1,F,192,1,F,192,5.3634,1.0,0.7272,1.0,1.325,1.0,17.5276
1593,17,4,9,1,F,192,1,F,192,2.903,1.0,0.7344,1.0,0.5512,1.0,13.8178
1594,17,4,10,1,L,226,1,F,192,1.727,1.140243,0.4642,1.074106,0.2934,1.05317,13.3926
1595,17,5,0,1,F,192,1,F,192,20.204,1.0,2.2964,1.0,3.1192,1.0,29.1236
1596,17,5,1,0,F,432,1,F,192,28.3052,0.819623,3.2026,0.422969,3.3884,0.795184,43.577
1597,17,5,2,0,F,432,0,F,432,28.3856,1.0,1.7628,1.0,3.651,1.0,46.3714
1598,17,5,3,0,F,432,0,F,432,28.2706,1.0,1.7264,1.0,3.5436,1.0,46.2158
1599,17,5,4,0,F,432,1,F,192,28.2158,0.819271,3.076,0.419766,3.46,0.793642,43.5516
1600,17,5,5,1,F,192,1,F,192,19.9778,1.0,2.2974,1.0,3.0896,1.0,28.9532
1601,17,5,6,1,F,192,1,F,192,13.8356,1.0,1.6238,1.0,3.054,1.0,25.549
1602,17,5,7,1,F,192,1,F,192,8.2968,1.0,1.0588,1.0,1.9792,1.0,21.102
1603,17,5,8,1,F,192,1,F,192,5.117,1.0,0.6868,1.0,1.2946,1.0,17.1524
1604,17,5,9,1,F,192,1,F,192,2.8708,1.0,0.7634,1.0,0.5564,1.0,13.7334
1605,17,5,10,1,b,164,1,F,164,1.608,1.0,0.4454,1.0,0.2684,1.0,10.7562
1606,17,6,0,1,F,192,1,F,192,10.0658,1.0,1.2122,1.0,2.3324,1.0,22.8788
1607,17,6,1,1,F,192,1,F,192,13.974,1.0,1.6084,1.0,3.139,1.0,25.6736
1608,17,6,2,1,F,192,1,F,192,16.8838,1.0,1.9038,1.0,3.2792,1.0,27.2408
1609,17,6,3,1,F,192,1,F,192,17.573,1.0,2.017,1.0,3.1916,1.0,27.6272
1610,17,6,4,1,F,192,1,F,192,16.6634,1.0,1.9186,1.0,3.2116,1.0,27.1424
1611,17,6,5,1,F,192,1,F,192,13.7344,1.0,1.5592,1.0,3.0544,1.0,25.489
1612,17,6,6,1,F,192,1,F,192,10.1166,1.0,1.2602,1.0,2.3704,1.0,22.869
1613,17,6,7,1,F,192,1,F,192,6.9858,1.0,0.8808,1.0,1.6862,1.0,19.6054
1614,17,6,8,1,F,192,1,F,192,4.5068,1.0,0.6364,1.0,1.1356,1.0,16.2994
1615,17,6,9,1,F,192,1,F,192,2.5384,1.0,0.6478,1.0,0.444,1.0,13.2524
1616,17,6,10,1,L,226,1,F,192,1.745,1.144871,0.486,1.080247,0.287,1.051568,13.4292
1617,17,7,0,1,F,192,1,F,192,5.174,1.0,0.6858,1.0,1.2744,1.0,17.2184
1618,17,7,1,1,F,192,1,F,192,7.039,1.0,0.8924,1.0,1.73,1.0,19.6966
1619,17,7,2,1,F,192,1,F,192,8.5104,1.0,1.0694,1.0,2.0422,1.0,21.3372
1620,17,7,3,1,F,192,1,F,192,9.5284,1.0,1.1682,1.0,2.2514,1.0,22.362
1621,17,7,4,1,F,192,1,F,192,9.4898,1.0,1.182,1.0,2.2356,1.0,22.3208
1622,17,7,5,1,F,192,1,F,192,8.4522,1.0,1.0808,1.0,2.0416,1.0,21.2728
1623,17,7,6,1,F,192,1,F,192,7.0058,1.0,0.8818,1.0,1.6972,1.0,19.6498
1624,17,7,7,1,F,192,1,F,192,5.1824,1.0,0.711,1.0,1.2776,1.0,17.2632
1625,17,7,8,1,F,192,1,F,192,3.4284,1.0,0.8334,1.0,0.7684,1.0,14.558
1626,17,7,9,1,F,192,1,F,192,2.2072,1.0,0.5904,1.0,0.3424,1.0,12.751
1627,17,7,10,1,F,192,1,F,192,1.505,1.0,0.4034,1.0,0.2598,1.0,11.6318
1628,17,8,0,1,F,192,1,F,192,2.5198,1.0,0.6798,1.0,0.4244,1.0,13.1882
1629,17,8,1,1,F,192,1,F,192,3.5516,1.0,0.8818,1.0,0.7622,1.0,14.764
1630,17,8,2,1,F,192,1,F,192,4.5764,1.0,0.6606,1.0,1.1406,1.0,16.3378
1631,17,8,3,1,F,192,1,F,192,5.1642,1.0,0.7004,1.0,1.3042,1.0,17.245
1632,17,8,4,1,F,192,1,F,192,5.4742,1.0,0.7436,1.0,1.349,1.0,17.6774
1633,17,8,5,1,F,192,1,F,192,5.2678,1.0,0.6736,1.0,1.3378,1.0,17.3722
1634,17,8,6,1,F,192,1,F,192,4.576,1.0,0.638,1.0,1.1372,1.0,16.388
1635,17,8,7,1,F,192,1,F,192,3.5182,1.0,0.8656,1.0,0.7848,1.0,14.7176
1636,17,8,8,1,F,192,1,F,192,2.536,1.0,0.6784,1.0,0.4204,1.0,13.237
1637,17,8,9,1,F,192,1,F,192,1.8302,1.0,0.4986,1.0,0.307,1.0,12.1162
1638,17,8,10,1,a,100,1,a,100,0.7882,1.0,0.2378,1.0,0.1316,1.0,7.3682
1639,17,9,0,1,a,100,1,F,92,0.8136,1.01647,0.2232,1.008065,0.1366,1.001464,7.4166
1640,17,9,1,1,F,192,1,F,192,1.8704,1.0,0.505,1.0,0.3144,1.0,12.2056
1641,17,9,2,1,F,192,1,F,192,2.2268,1.0,0.5988,1.0,0.3466,1.0,12.7714
1642,17,9,3,1,F,192,1,F,192,2.6526,1.0,0.7034,1.0,0.458,1.0,13.4226
1643,17,9,4,1,F,192,1,F,192,2.8426,1.0,0.7086,1.0,0.5562,1.0,13.7174
1644,17,9,5,1,F,192,1,F,192,2.866,1.0,0.758,1.0,0.5448,1.0,13.74
1645,17,9,6,1,F,192,1,F,192,2.6894,1.0,0.7104,1.0,0.4804,1.0,13.4784
1646,17,9,7,1,F,192,1,F,192,2.2446,1.0,0.5956,1.0,0.375,1.0,12.8004
1647,17,9,8,1,F,192,1,F,192,1.8294,1.0,0.4876,1.0,0.3088,1.0,12.1352
1648,17,9,9,1,a,100,1,F,100,0.8424,1.0,0.2292,1.0,0.1452,1.0,7.4698
1649,17,10,2,1,a,100,1,a,92,0.7542,1.014055,0.2104,1.004753,0.1414,1.001414,7.3276
1650,17,10,3,1,F,192,1,F,192,1.4654,1.0,0.3914,1.0,0.2634,1.0,11.5504
1651,17,10,4,1,L,226,1,F,192,1.6794,1.146124,0.4598,1.0796,0.2964,1.055331,13.3378
1652,17,10,5,1,b,164,1,F,164,1.5416,1.0,0.407,1.0,0.2742,1.0,10.6614
1653,17,10,6,1,L,226,1,F,192,1.668,1.143285,0.4508,1.075421,0.2834,1.055752,13.3172
1654,17,10,7,1,F,192,1,F,192,1.51,1.0,0.4104,1.0,0.265,1.0,11.603
1655,17,10,8,1,a,100,1,a,100,0.7796,1.0,0.2104,1.0,0.145,1.0,7.3702
1656,18,1,2,0,d,160,0,g,162,71.4092,0.986002,6.324,0.999968,19.6096,0.999786,60.1938
1657,18,1,3,0,F,432,0,F,432,98.906,1.0,7.9498,1.0,18.5792,1.0,89.5892
1658,18,1,4,0,F,432,0,F,432,44.1218,1.0,2.964,1.0,6.0864,1.0,56.6964
1659,18,1,5,0,F,432,1,F,192,25.9016,0.789951,2.6246,0.593386,2.883,0.813944,42.5606
1660,18,1,6,1,F,192,1,F,192,12.2514,1.0,1.3544,1.0,2.6022,1.0,24.4476
1661,18,1,7,1,F,192,1,F,192,6.1104,1.0,0.744,1.0,1.4314,1.0,18.6104
1662,18,1,8,1,F,192,1,F,192,2.9764,1.0,0.6996,1.0,0.6372,1.0,13.935
1663,18,1,9,1,F,192,1,F,192,1.5892,1.0,0.4062,1.0,0.2536,1.0,11.7564
1664,18,2,0,0,g,307,0,a,288,110.7318,1.066033,8.9296,1.067259,27.1102,1.066477,97.3674
1665,18,2,1,0,d,160,0,g,162,71.4522,0.986013,6.2998,1.0,19.67,0.999715,60.2268
1666,18,2,2,0,g,307,0,a,300,117.83,1.023508,9.633,1.001391,29.6128,1.027893,99.1526
1667,18,2,3,0,F,432,0,F,432,98.8192,1.0,7.8732,1.0,18.5896,1.0,89.4552
1668,18,2,4,0,F,432,0,F,432,49.1178,1.0,3.2932,1.0,6.9688,1.0,59.7532
1669,18,2,5,0,F,432,0,F,432,25.0554,1.0,1.592,1.0,3.1102,1.0,44.5294
1670,18,2,6,1,F,192,1,F,192,15.028,1.0,1.6142,1.0,2.8358,1.0,26.0004
1671,18,2,7,1,F,192,1,F,192,7.2738,1.0,0.8436,1.0,1.6928,1.0,20.055
1672,18,2,8,1,F,192,1,F,192,3.8622,1.0,0.529,1.0,0.9696,1.0,15.397
1673,18,2,9,1,F,192,1,F,192,1.946,1.0,0.5028,1.0,0.2944,1.0,12.3282
1674,18,2,10,1,a,100,1,a,92,0.5964,1.011737,0.1618,1.002472,0.0988,1.0,7.0656
1675,18,3,0,0,F,432,0,F,432,70.5226,1.0,5.2406,1.0,11.3738,1.0,72.6228
1676,18,3,1,0,F,432,0,F,432,98.7198,1.0,7.93,1.0,18.5926,1.0,89.4648
1677,18,3,2,0,F,432,0,F,432,98.7616,1.0,7.8094,1.0,18.7598,1.0,89.4546
1678,18,3,3,0,F,432,0,F,432,70.649,1.0,5.1832,1.0,11.4178,1.0,72.7142
1679,18,3,4,0,F,432,0,F,432,43.9904,1.0,2.9264,1.0,6.0324,1.0,56.6454
1680,18,3,5,0,F,432,0,F,432,25.2822,1.0,1.6418,1.0,3.1744,1.0,44.6852
1681,18,3,6,1,F,192,1,F,192,15.937,1.0,1.7456,1.0,2.7326,1.0,26.4266
1682,18,3,7,1,F,192,1,F,192,8.2818,1.0,0.981,1.0,1.8874,1.0,21.2174
1683,18,3,8,1,F,192,1,F,192,4.5036,1.0,0.595,1.0,1.0936,1.0,16.3628
1684,18,3,9,1,F,192,1,F,192,2.289,1.0,0.5768,1.0,0.3794,1.0,12.8836
1685,18,3,10,1,b,164,1,F,164,1.1578,1.0,0.2834,1.0,0.207,1.0,10.0368
1686,18,4,0,0,F,432,0,F,432,32.2182,1.0,2.1308,1.0,4.1364,1.0,48.6114
1687,18,4,1,0,F,432,0,F,432,44.1594,1.0,2.9524,1.0,5.996,1.0,56.6432
1688,18,4,2,0,F,432,0,F,432,49.0068,1.0,3.3098,1.0,6.9512,1.0,59.711
1689,18,4,3,0,F,432,0,F,432,44.172,1.0,2.9756,1.0,6.1554,1.0,56.7866
1690,18,4,4,0,F,432,0,F,432,32.1686,1.0,2.1438,1.0,4.0968,1.0,48.5746
1691,18,4,5,0,F,432,1,F,192,26.0146,0.790126,2.6884,0.591579,2.8884,0.813668,42.6396
1692,18,4,6,1,F,192,1,F,192,14.9238,1.0,1.6242,1.0,2.7582,1.0,25.9098
1693,18,4,7,1,F,192,1,F,192,8.1818,1.0,1.0026,1.0,1.8682,1.0,21.0944
1694,18,4,8,1,F,192,1,F,192,4.6736,1.0,0.625,1.0,1.1046,1.0,16.6282
1695,18,4,9,1,F,192,1,F,192,2.5264,1.0,0.6276,1.0,0.4612,1.0,13.289
1696,18,4,10,1,b,164,1,F,164,1.3306,1.0,0.3402,1.0,0.2406,1.0,10.3202
1697,18,5,0,1,F,192,1,F,192,18.3046,1.0,1.9856,1.0,2.6468,1.0,27.7312
1698,18,5,1,0,F,432,1,F,192,25.949,0.790111,2.6864,0.592764,2.8944,0.814538,42.6416
1699,18,5,2,0,F,432,0,F,432,25.2594,1.0,1.6118,1.0,3.1502,1.0,44.6282
1700,18,5,3,0,F,432,0,F,432,25.2344,1.0,1.6242,1.0,3.141,1.0,44.5944
1701,18,5,4,0,F,432,1,F,192,25.9794,0.790226,2.7036,0.590472,2.9384,0.813096,42.6404
1702,18,5,5,1,F,192,1,F,192,18.2098,1.0,1.9836,1.0,2.6804,1.0,27.689
1703,18,5,6,1,F,192,1,F,192,12.3116,1.0,1.3994,1.0,2.6034,1.0,24.5066
1704,18,5,7,1,F,192,1,F,192,7.322,1.0,0.8826,1.0,1.6812,1.0,20.1076
1705,18,5,8,1,F,192,1,F,192,4.42,1.0,0.5606,1.0,1.0828,1.0,16.2348
1706,18,5,9,1,F,192,1,F,192,2.4714,1.0,0.6182,1.0,0.462,1.0,13.1668
1707,18,5,10,1,b,164,1,F,164,1.3572,1.0,0.371,1.0,0.213,1.0,10.3668
1708,18,6,0,1,F,192,1,F,192,8.9236,1.0,1.0304,1.0,1.9784,1.0,21.8496
1709,18,6,1,1,F,192,1,F,192,12.4812,1.0,1.3914,1.0,2.6754,1.0,24.6148
1710,18,6,2,1,F,192,1,F,192,15.076,1.0,1.6544,1.0,2.7828,1.0,26.0206
1711,18,6,3,1,F,192,1,F,192,15.9768,1.0,1.7388,1.0,2.7464,1.0,26.463
1712,18,6,4,1,F,192,1,F,192,14.9516,1.0,1.6388,1.0,2.7164,1.0,25.926
1713,18,6,5,1,F,192,1,F,192,12.2472,1.0,1.3574,1.0,2.56,1.0,24.4618
1714,18,6,6,1,F,192,1,F,192,8.899,1.0,1.0322,1.0,1.9356,1.0,21.8122
