,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
2540,26,7,0,1,F,192,1,F,192,2.5508,1.0,0.5168,1.0,0.6048,1.0,13.2884
2541,26,7,1,1,F,192,1,F,192,3.3602,1.0,0.6822,1.0,0.7928,1.0,14.541
2542,26,7,2,1,F,192,1,F,192,4.1642,1.0,0.8198,1.0,0.9314,1.0,15.7854
2543,26,7,3,1,F,192,1,F,192,4.7428,1.0,0.83,1.0,1.0538,1.0,16.698
2544,26,7,4,1,F,192,1,F,192,4.7886,1.0,0.8796,1.0,1.038,1.0,16.7212
2545,26,7,5,1,F,192,1,F,192,4.2132,1.0,0.7982,1.0,0.9678,1.0,15.8642
2546,26,7,6,1,F,192,1,F,192,3.439,1.0,0.673,1.0,0.8234,1.0,14.6794
2547,26,7,7,1,F,192,1,F,192,2.4984,1.0,0.5152,1.0,0.623,1.0,13.2134
2548,26,7,8,1,F,192,1,F,192,1.72,1.0,0.3768,1.0,0.3738,1.0,11.9828
2549,26,7,9,1,F,192,1,F,192,1.2104,1.0,0.2838,1.0,0.1864,1.0,11.1558
2550,26,7,10,1,F,192,1,F,192,0.8486,1.0,0.2118,1.0,0.1468,1.0,10.538
2551,26,8,0,1,F,192,1,F,192,1.2726,1.0,0.313,1.0,0.2138,1.0,11.2502
2552,26,8,1,1,F,192,1,F,192,1.7674,1.0,0.3912,1.0,0.3854,1.0,12.0644
2553,26,8,2,1,F,192,1,F,192,2.2008,1.0,0.4636,1.0,0.5076,1.0,12.7664
2554,26,8,3,1,F,192,1,F,192,2.4718,1.0,0.5068,1.0,0.597,1.0,13.1738
2555,26,8,4,1,F,192,1,F,192,2.5944,1.0,0.5224,1.0,0.626,1.0,13.367
2556,26,8,5,1,F,192,1,F,192,2.5428,1.0,0.5392,1.0,0.6284,1.0,13.2712
2557,26,8,6,1,F,192,1,F,192,2.242,1.0,0.4678,1.0,0.5422,1.0,12.8148
2558,26,8,7,1,F,192,1,F,192,1.7904,1.0,0.3912,1.0,0.4238,1.0,12.0828
2559,26,8,8,1,F,192,1,F,192,1.2794,1.0,0.296,1.0,0.2324,1.0,11.2692
2560,26,8,9,1,F,192,1,F,192,1.0032,1.0,0.2412,1.0,0.159,1.0,10.7974
2561,26,8,10,1,b,164,1,F,192,0.6274,0.958559,0.1552,0.979381,0.11,0.992727,9.0974
2562,26,9,0,1,F,192,1,F,192,0.8252,1.0,0.1972,1.0,0.1344,1.0,10.4958
2563,26,9,1,1,F,192,1,F,192,1.0056,1.0,0.2464,1.0,0.1632,1.0,10.8064
2564,26,9,2,1,F,192,1,F,192,1.175,1.0,0.2936,1.0,0.1826,1.0,11.0884
2565,26,9,3,1,F,192,1,F,192,1.3336,1.0,0.3126,1.0,0.2386,1.0,11.3582
2566,26,9,4,1,F,192,1,F,192,1.4888,1.0,0.3478,1.0,0.2672,1.0,11.5924
2567,26,9,5,1,F,192,1,F,192,1.4852,1.0,0.3458,1.0,0.2818,1.0,11.6108
2568,26,9,6,1,F,192,1,F,192,1.3232,1.0,0.317,1.0,0.2408,1.0,11.3448
2569,26,9,7,1,F,192,1,F,192,1.2064,1.0,0.2922,1.0,0.1818,1.0,11.1412
2570,26,9,8,1,F,192,1,F,192,0.9978,1.0,0.2342,1.0,0.1606,1.0,10.7838
2571,26,9,9,1,F,192,1,F,192,0.7954,1.0,0.1946,1.0,0.1302,1.0,10.4506
2572,26,9,10,1,a,100,1,a,166,0.343,0.790087,0.0882,0.8322,0.055,0.876364,6.5266
2573,26,10,1,1,a,100,1,a,167,0.3566,0.779024,0.0982,0.837067,0.0556,0.863309,6.5336
2574,26,10,2,1,b,164,1,F,192,0.6428,0.964219,0.1626,0.98524,0.1106,0.98915,9.1424
2575,26,10,3,1,F,192,1,F,192,0.8446,1.0,0.2182,1.0,0.129,1.0,10.5272
2576,26,10,4,1,L,226,1,F,192,0.9252,1.108517,0.2182,1.063245,0.1522,1.032852,11.8552
2577,26,10,5,1,L,226,1,F,192,0.9452,1.111722,0.2222,1.054905,0.1494,1.025435,11.9022
2578,26,10,6,1,L,226,1,F,192,0.8988,1.103249,0.2198,1.052775,0.156,1.05,11.7898
2579,26,10,7,1,L,226,1,F,192,0.8334,1.102472,0.191,1.042932,0.1342,1.037258,11.673
2580,26,10,8,1,b,164,1,F,192,0.659,0.957511,0.169,0.975148,0.1032,0.984496,9.1462
2581,26,10,9,1,a,100,1,a,166,0.3518,0.7834,0.0914,0.849015,0.0556,0.902878,6.5322
2582,27,1,3,0,F,432,0,F,432,64.2038,1.0,3.69,1.0,8.9328,1.0,67.9882
2583,27,1,4,0,F,432,0,F,432,26.8148,1.0,1.361,1.0,2.7354,1.0,44.9382
2584,27,1,5,0,F,432,0,F,432,13.4546,1.0,0.6272,1.0,1.2332,1.0,37.0932
2585,27,1,6,1,F,192,1,F,192,7.6938,1.0,0.6546,1.0,1.3356,1.0,20.609
2586,27,1,7,1,F,192,1,F,192,2.971,1.0,0.574,1.0,0.689,1.0,13.941
2587,27,1,8,1,F,192,1,F,192,1.5394,1.0,0.334,1.0,0.2798,1.0,11.669
2588,27,1,9,1,L,226,1,F,192,0.9026,1.103922,0.2098,1.056244,0.13,1.030769,11.787
2589,27,2,0,0,a,220,0,a,187,36.4192,1.176478,2.0676,1.16628,5.494,1.184856,41.656
2590,27,2,2,0,a,220,0,a,181,36.1128,1.215314,2.1094,1.171423,5.4686,1.222287,42.2112
2591,27,2,3,0,F,432,0,F,432,63.973,1.0,3.6806,1.0,8.915,1.0,67.831
2592,27,2,4,0,F,432,0,F,432,30.4814,1.0,1.4762,1.0,3.18,1.0,46.9708
2593,27,2,5,0,F,432,0,F,432,15.7058,1.0,0.7644,1.0,1.4552,1.0,38.9846
2594,27,2,6,1,F,192,1,F,192,9.2654,1.0,0.7544,1.0,1.5362,1.0,22.007
2595,27,2,7,1,F,192,1,F,192,3.6978,1.0,0.7088,1.0,0.8294,1.0,15.0628
2596,27,2,8,1,F,192,1,F,192,1.9888,1.0,0.4182,1.0,0.4288,1.0,12.4116
2597,27,2,9,1,F,192,1,F,192,1.0758,1.0,0.2382,1.0,0.1688,1.0,10.9226
2598,27,2,10,1,F,192,1,F,192,0.6788,1.0,0.1616,1.0,0.0992,1.0,10.2368
2599,27,3,0,0,F,432,0,F,432,45.4508,1.0,2.4044,1.0,5.4138,1.0,56.8372
2600,27,3,1,0,F,432,0,F,432,64.0886,1.0,3.6636,1.0,8.92,1.0,67.9266
2601,27,3,2,0,F,432,0,F,432,63.929,1.0,3.721,1.0,8.9272,1.0,67.818
2602,27,3,3,0,F,432,0,F,432,45.4122,1.0,2.3648,1.0,5.4126,1.0,56.7792
2603,27,3,4,0,F,432,0,F,432,26.84,1.0,1.3358,1.0,2.7402,1.0,44.8938
2604,27,3,5,0,F,432,0,F,432,15.775,1.0,0.7358,1.0,1.4948,1.0,39.0474
2605,27,3,6,1,F,192,1,F,192,9.9236,1.0,0.8524,1.0,1.589,1.0,22.4726
2606,27,3,7,1,F,192,1,F,192,4.0982,1.0,0.7564,1.0,0.9024,1.0,15.672
2607,27,3,8,1,F,192,1,F,192,2.2326,1.0,0.4388,1.0,0.5222,1.0,12.7874
2608,27,3,9,1,F,192,1,F,192,1.176,1.0,0.2766,1.0,0.1806,1.0,11.0884
2609,27,3,10,1,L,226,1,F,192,0.7516,1.094465,0.1676,1.036993,0.1172,1.032423,11.5098
2610,27,4,0,0,F,432,0,F,432,20.0254,1.0,0.9896,1.0,1.973,1.0,41.6546
2611,27,4,1,0,F,432,0,F,432,26.7068,1.0,1.321,1.0,2.745,1.0,44.8664
2612,27,4,2,0,F,432,0,F,432,30.4208,1.0,1.4906,1.0,3.212,1.0,46.9356
2613,27,4,3,0,F,432,0,F,432,26.6108,1.0,1.308,1.0,2.7012,1.0,44.7598
2614,27,4,4,0,F,432,0,F,432,19.7064,1.0,0.9446,1.0,1.909,1.0,41.4658
2615,27,4,5,0,F,432,0,F,432,13.5454,1.0,0.622,1.0,1.2446,1.0,37.038
2616,27,4,6,1,F,192,1,F,192,9.23,1.0,0.7868,1.0,1.5338,1.0,21.9604
2617,27,4,7,1,F,192,1,F,192,4.1054,1.0,0.7576,1.0,0.8996,1.0,15.6834
2618,27,4,8,1,F,192,1,F,192,2.335,1.0,0.4674,1.0,0.5306,1.0,12.9666
2619,27,4,9,1,F,192,1,F,192,1.2794,1.0,0.306,1.0,0.184,1.0,11.2448
2620,27,4,10,1,F,192,1,F,192,0.8308,1.0,0.189,1.0,0.126,1.0,10.501
2621,27,4,11,1,a,100,1,a,181,0.3032,0.779024,0.0772,0.854922,0.0408,0.916667,6.4556
2622,27,5,0,1,F,192,1,F,192,11.3336,1.0,0.9504,1.0,1.6576,1.0,23.3264
2623,27,5,1,0,F,432,0,F,432,13.6184,1.0,0.6314,1.0,1.2482,1.0,37.1366
2624,27,5,2,0,F,432,0,F,432,15.7284,1.0,0.7562,1.0,1.4894,1.0,38.9686
2625,27,5,3,0,F,432,0,F,432,15.5894,1.0,0.7636,1.0,1.494,1.0,38.8846
2626,27,5,4,0,F,432,0,F,432,13.514,1.0,0.6094,1.0,1.2312,1.0,37.0794
2627,27,5,5,1,F,192,1,F,192,11.051,1.0,0.9312,1.0,1.5788,1.0,23.146
2628,27,5,6,1,F,192,1,F,192,7.6802,1.0,0.6338,1.0,1.2896,1.0,20.5592
2629,27,5,7,1,F,192,1,F,192,3.6722,1.0,0.6578,1.0,0.843,1.0,15.0422
2630,27,5,8,1,F,192,1,F,192,2.2488,1.0,0.4588,1.0,0.5024,1.0,12.8142
2631,27,5,9,1,F,192,1,F,192,1.2528,1.0,0.2874,1.0,0.1908,1.0,11.2236
2632,27,5,10,1,F,192,1,F,192,0.8718,1.0,0.2082,1.0,0.1322,1.0,10.5728
2633,27,5,11,1,a,100,1,a,191,0.3102,0.776918,0.0812,0.85468,0.0428,0.873832,6.4648
2634,27,6,0,1,F,192,1,F,192,4.4214,1.0,0.8142,1.0,0.9652,1.0,16.1536
2635,27,6,1,1,F,192,1,F,192,7.5346,1.0,0.6348,1.0,1.2962,1.0,20.403
2636,27,6,2,1,F,192,1,F,192,9.2316,1.0,0.7598,1.0,1.5324,1.0,21.925
2637,27,6,3,1,F,192,1,F,192,9.9222,1.0,0.8506,1.0,1.6066,1.0,22.4616
2638,27,6,4,1,F,192,1,F,192,9.3054,1.0,0.7496,1.0,1.5788,1.0,22.0394
2639,27,6,5,1,F,192,1,F,192,7.5872,1.0,0.6618,1.0,1.2644,1.0,20.4886
2640,27,6,6,1,F,192,1,F,192,4.4124,1.0,0.797,1.0,0.9692,1.0,16.1438
2641,27,6,7,1,F,192,1,F,192,2.9492,1.0,0.5776,1.0,0.6824,1.0,13.9042
2642,27,6,8,1,F,192,1,F,192,1.9356,1.0,0.4148,1.0,0.411,1.0,12.323
2643,27,6,9,1,F,192,1,F,192,1.2528,1.0,0.287,1.0,0.1924,1.0,11.2058
2644,27,6,10,1,F,192,1,F,192,0.8602,1.0,0.2102,1.0,0.1286,1.0,10.5472
2645,27,6,11,1,a,100,1,a,191,0.3306,0.76709,0.0766,0.856397,0.034,0.911765,6.4854
2646,27,7,0,1,F,192,1,F,192,2.2564,1.0,0.4464,1.0,0.5156,1.0,12.836
2647,27,7,1,1,F,192,1,F,192,2.9506,1.0,0.5968,1.0,0.701,1.0,13.9082
2648,27,7,2,1,F,192,1,F,192,3.7174,1.0,0.6724,1.0,0.851,1.0,15.0992
2649,27,7,3,1,F,192,1,F,192,4.1008,1.0,0.7372,1.0,0.9386,1.0,15.6836
2650,27,7,4,1,F,192,1,F,192,4.1348,1.0,0.7666,1.0,0.9104,1.0,15.7368
2651,27,7,5,1,F,192,1,F,192,3.8092,1.0,0.7046,1.0,0.8752,1.0,15.2154
2652,27,7,6,1,F,192,1,F,192,2.9932,1.0,0.5902,1.0,0.6954,1.0,13.9474
2653,27,7,7,1,F,192,1,F,192,2.229,1.0,0.4396,1.0,0.5266,1.0,12.7966
2654,27,7,8,1,F,192,1,F,192,1.5122,1.0,0.3266,1.0,0.2708,1.0,11.6446
2655,27,7,9,1,F,192,1,F,192,1.0978,1.0,0.2478,1.0,0.1692,1.0,10.9644
2656,27,7,10,1,L,226,1,F,192,0.8014,1.102321,0.1934,1.044467,0.1252,1.036741,11.595
2657,27,7,11,1,a,100,1,a,180,0.2964,0.785425,0.074,0.856757,0.0414,0.888889,6.453
2658,27,8,0,1,F,192,1,F,192,1.1032,1.0,0.2428,1.0,0.1692,1.0,10.966
2659,27,8,1,1,F,192,1,F,192,1.5022,1.0,0.3416,1.0,0.2542,1.0,11.6338
2660,27,8,2,1,F,192,1,F,192,1.918,1.0,0.4002,1.0,0.4026,1.0,12.2962
2661,27,8,3,1,F,192,1,F,192,2.2016,1.0,0.4498,1.0,0.5108,1.0,12.7322
2662,27,8,4,1,F,192,1,F,192,2.3266,1.0,0.454,1.0,0.5652,1.0,12.943
2663,27,8,5,1,F,192,1,F,192,2.2302,1.0,0.4386,1.0,0.516,1.0,12.777
2664,27,8,6,1,F,192,1,F,192,1.9202,1.0,0.383,1.0,0.4258,1.0,12.3164
2665,27,8,7,1,F,192,1,F,192,1.493,1.0,0.331,1.0,0.2776,1.0,11.6126
2666,27,8,8,1,F,192,1,F,192,1.1476,1.0,0.2686,1.0,0.1698,1.0,11.0354
2667,27,8,9,1,F,192,1,F,192,0.8978,1.0,0.199,1.0,0.1344,1.0,10.6248
2668,27,8,10,1,F,192,1,F,192,0.665,1.0,0.1562,1.0,0.1032,1.0,10.2164
2669,27,9,0,1,a,100,1,F,192,0.3892,0.772354,0.0944,0.838983,0.0582,0.893471,6.5788
2670,27,9,1,1,F,192,1,F,192,0.9186,1.0,0.1998,1.0,0.1396,1.0,10.6574
2671,27,9,2,1,F,192,1,F,192,1.073,1.0,0.2402,1.0,0.1734,1.0,10.9046
2672,27,9,3,1,F,192,1,F,192,1.1904,1.0,0.2798,1.0,0.1712,1.0,11.1154
2673,27,9,4,1,F,192,1,F,192,1.275,1.0,0.303,1.0,0.1782,1.0,11.2384
2674,27,9,5,1,F,192,1,F,192,1.2344,1.0,0.2768,1.0,0.1818,1.0,11.184
2675,27,9,6,1,F,192,1,F,192,1.1784,1.0,0.2822,1.0,0.1712,1.0,11.0954
2676,27,9,7,1,F,192,1,F,192,1.08,1.0,0.236,1.0,0.1686,1.0,10.9184
2677,27,9,8,1,L,226,1,F,192,0.8988,1.105919,0.1944,1.047325,0.151,1.050331,11.8036
2678,27,9,9,1,a,100,1,F,192,0.3784,0.766913,0.0872,0.876147,0.0668,0.847305,6.5578
2679,27,9,10,1,a,100,1,a,192,0.2916,0.786694,0.0704,0.857955,0.035,0.937143,6.4444
2680,27,10,1,1,a,100,1,a,192,0.3228,0.77881,0.0782,0.859335,0.0442,0.918552,6.4866
2681,27,10,2,1,F,192,1,F,192,0.6842,1.0,0.1674,1.0,0.1086,1.0,10.2458
2682,27,10,3,1,L,226,1,F,192,0.7726,1.099922,0.1808,1.049779,0.1174,1.049404,11.5492
2683,27,10,4,1,F,192,1,F,192,0.8522,1.0,0.1952,1.0,0.1376,1.0,10.5416
2684,27,10,5,1,F,192,1,F,192,0.857,1.0,0.1922,1.0,0.1266,1.0,10.55
2685,27,10,6,1,F,192,1,F,192,0.8428,1.0,0.2002,1.0,0.1334,1.0,10.5194
2686,27,10,7,1,L,226,1,F,192,0.7472,1.098233,0.1746,1.038946,0.111,1.036036,11.501
2687,27,10,8,1,F,192,1,F,192,0.6964,1.0,0.1598,1.0,0.1034,1.0,10.2632
2688,27,11,4,1,a,100,1,a,181,0.3144,0.786896,0.0848,0.839623,0.046,0.904348,6.4784
2689,27,11,5,1,a,100,1,a,191,0.326,0.774847,0.0752,0.880319,0.0482,0.900415,6.4864
2690,27,11,6,1,a,100,1,a,191,0.311,0.781994,0.0698,0.879656,0.0442,0.904977,6.4702
2691,27,11,7,1,a,100,1,a,180,0.3054,0.768173,0.0762,0.855643,0.0424,0.910377,6.4554
2692,28,1,3,0,F,432,0,F,432,59.0618,1.0,3.3606,1.0,8.1548,1.0,65.009
2693,28,1,4,0,F,432,0,F,432,23.3236,1.0,1.1528,1.0,2.3642,1.0,43.2196
2694,28,1,5,0,F,432,0,F,432,12.0796,1.0,0.542,1.0,1.0766,1.0,35.3358
2695,28,1,6,1,F,192,1,F,192,6.1144,1.0,0.5582,1.0,1.0852,1.0,18.7054
2696,28,1,7,1,F,192,1,F,192,2.4572,1.0,0.485,1.0,0.5736,1.0,13.135
2697,28,1,8,1,F,192,1,F,192,1.2586,1.0,0.2882,1.0,0.1896,1.0,11.2226
2698,28,1,9,1,F,192,1,F,192,0.7776,1.0,0.1794,1.0,0.1176,1.0,10.3968
2699,28,1,10,1,a,100,1,F,192,0.2648,0.794562,0.0648,0.824074,0.0402,0.890547,6.408
2700,28,2,0,0,a,220,0,a,187,32.2902,1.17632,1.9466,1.162643,5.0452,1.1858,39.0014
2701,28,2,2,0,a,220,0,a,181,32.036,1.215433,1.9792,1.16825,4.9172,1.219393,39.4638
2702,28,2,3,0,F,432,0,F,432,59.3048,1.0,3.3638,1.0,8.1292,1.0,65.1052
2703,28,2,4,0,F,432,0,F,432,26.0526,1.0,1.3146,1.0,2.675,1.0,44.5198
2704,28,2,5,0,F,432,0,F,432,13.6844,1.0,0.6376,1.0,1.267,1.0,37.2076
2705,28,2,6,1,F,192,1,F,192,7.8892,1.0,0.6578,1.0,1.3252,1.0,20.7476
2706,28,2,7,1,F,192,1,F,192,3.1124,1.0,0.5754,1.0,0.7308,1.0,14.1698
2707,28,2,8,1,F,192,1,F,192,1.564,1.0,0.3522,1.0,0.289,1.0,11.7182
2708,28,2,9,1,F,192,1,F,192,0.9158,1.0,0.2068,1.0,0.1382,1.0,10.652
2709,28,2,10,1,F,192,1,F,192,0.559,1.0,0.129,1.0,0.0872,1.0,10.0216
2710,28,3,0,0,F,432,0,F,432,40.728,1.0,2.0806,1.0,4.7686,1.0,53.7702
2711,28,3,1,0,F,432,0,F,432,59.3022,1.0,3.3584,1.0,8.121,1.0,65.115
2712,28,3,2,0,F,432,0,F,432,59.1352,1.0,3.3864,1.0,8.0648,1.0,65.0306
2713,28,3,3,0,F,432,0,F,432,40.672,1.0,2.1316,1.0,4.7692,1.0,53.7964
2714,28,3,4,0,F,432,0,F,432,23.2746,1.0,1.1732,1.0,2.3554,1.0,43.2592
2715,28,3,5,0,F,432,0,F,432,13.6996,1.0,0.6464,1.0,1.2504,1.0,37.1562
2716,28,3,6,1,F,192,1,F,192,8.3724,1.0,0.6962,1.0,1.4058,1.0,21.2018
2717,28,3,7,1,F,192,1,F,192,3.4108,1.0,0.6224,1.0,0.7616,1.0,14.6188
2718,28,3,8,1,F,192,1,F,192,1.7386,1.0,0.3548,1.0,0.3666,1.0,12.0122
2719,28,3,9,1,F,192,1,F,192,1.0134,1.0,0.234,1.0,0.1634,1.0,10.8196
2720,28,3,10,1,F,192,1,F,192,0.6436,1.0,0.1476,1.0,0.0904,1.0,10.1732
2721,28,3,11,1,a,100,1,a,168,0.2314,0.80121,0.0556,0.863309,0.0288,0.881944,6.3562
2722,28,4,0,0,F,432,0,F,432,17.3774,1.0,0.8234,1.0,1.6516,1.0,40.1662
2723,28,4,1,0,F,432,0,F,432,23.4268,1.0,1.1824,1.0,2.3992,1.0,43.3162
2724,28,4,2,0,F,432,0,F,432,26.1928,1.0,1.2988,1.0,2.796,1.0,44.6568
2725,28,4,3,0,F,432,0,F,432,23.3698,1.0,1.1714,1.0,2.3848,1.0,43.2928
2726,28,4,4,0,F,432,0,F,432,17.5786,1.0,0.862,1.0,1.707,1.0,40.2524
2727,28,4,5,0,F,432,0,F,432,11.9332,1.0,0.5446,1.0,1.0644,1.0,35.1994
2728,28,4,6,1,F,192,1,F,192,7.864,1.0,0.662,1.0,1.335,1.0,20.7324
2729,28,4,7,1,F,192,1,F,192,3.4228,1.0,0.6442,1.0,0.757,1.0,14.6454
2730,28,4,8,1,F,192,1,F,192,1.884,1.0,0.4058,1.0,0.4332,1.0,12.2264
2731,28,4,9,1,F,192,1,F,192,1.0816,1.0,0.242,1.0,0.1714,1.0,10.9272
2732,28,4,10,1,F,192,1,F,192,0.7246,1.0,0.1712,1.0,0.1058,1.0,10.3088
2733,28,4,11,1,b,164,1,b,192,0.3988,0.964393,0.0968,0.979339,0.0594,0.993266,8.7068
2734,28,5,0,1,F,192,1,F,192,9.7244,1.0,0.822,1.0,1.5496,1.0,22.2666
2735,28,5,1,0,F,432,0,F,432,12.0652,1.0,0.5506,1.0,1.0924,1.0,35.2784
2736,28,5,2,0,F,432,0,F,432,13.743,1.0,0.629,1.0,1.2622,1.0,37.1956
2737,28,5,3,0,F,432,0,F,432,13.965,1.0,0.6446,1.0,1.2842,1.0,37.3342
2738,28,5,4,0,F,432,0,F,432,12.029,1.0,0.5522,1.0,1.0716,1.0,35.259
2739,28,5,5,1,F,192,1,F,192,9.7036,1.0,0.8324,1.0,1.5832,1.0,22.2882
2740,28,5,6,1,F,192,1,F,192,6.0792,1.0,0.5296,1.0,1.1172,1.0,18.7156
2741,28,5,7,1,F,192,1,F,192,3.0376,1.0,0.5738,1.0,0.7146,1.0,14.0352
2742,28,5,8,1,F,192,1,F,192,1.8394,1.0,0.4,1.0,0.3974,1.0,12.156
2743,28,5,9,1,F,192,1,F,192,1.0686,1.0,0.2368,1.0,0.1694,1.0,10.9116
2744,28,5,10,1,F,192,1,F,192,0.7014,1.0,0.1746,1.0,0.103,1.0,10.2598
2745,28,5,11,1,a,100,1,F,192,0.24,0.789167,0.0518,0.861004,0.0368,0.853261,6.3676
2746,28,6,0,1,F,192,1,F,192,3.6684,1.0,0.678,1.0,0.827,1.0,15.0022
2747,28,6,1,1,F,192,1,F,192,6.1262,1.0,0.5448,1.0,1.1144,1.0,18.743
2748,28,6,2,1,F,192,1,F,192,7.992,1.0,0.687,1.0,1.3846,1.0,20.8936
2749,28,6,3,1,F,192,1,F,192,8.4848,1.0,0.7304,1.0,1.445,1.0,21.326
2750,28,6,4,1,F,192,1,F,192,7.8158,1.0,0.686,1.0,1.333,1.0,20.6666
2751,28,6,5,1,F,192,1,F,192,6.0806,1.0,0.5416,1.0,1.0832,1.0,18.6732
2752,28,6,6,1,F,192,1,F,192,3.679,1.0,0.6588,1.0,0.8534,1.0,15.0456
2753,28,6,7,1,F,192,1,F,192,2.4604,1.0,0.4894,1.0,0.5772,1.0,13.1382
2754,28,6,8,1,F,192,1,F,192,1.5586,1.0,0.3302,1.0,0.3108,1.0,11.7182
2755,28,6,9,1,F,192,1,F,192,1.0136,1.0,0.2468,1.0,0.1496,1.0,10.806
2756,28,6,10,1,F,192,1,F,192,0.728,1.0,0.1662,1.0,0.119,1.0,10.3144
2757,28,6,11,1,a,100,1,F,192,0.2436,0.799672,0.0558,0.896057,0.036,0.944444,6.378
2758,28,7,0,1,F,192,1,F,192,1.7622,1.0,0.3746,1.0,0.3576,1.0,12.034
2759,28,7,1,1,F,192,1,F,192,2.4588,1.0,0.4772,1.0,0.5702,1.0,13.1232
2760,28,7,2,1,F,192,1,F,192,2.9952,1.0,0.56,1.0,0.6826,1.0,13.981
2761,28,7,3,1,F,192,1,F,192,3.4374,1.0,0.6222,1.0,0.7976,1.0,14.6744
2762,28,7,4,1,F,192,1,F,192,3.4138,1.0,0.6254,1.0,0.7928,1.0,14.6332
2763,28,7,5,1,F,192,1,F,192,3.0718,1.0,0.5892,1.0,0.7158,1.0,14.099
2764,28,7,6,1,F,192,1,F,192,2.4112,1.0,0.49,1.0,0.5758,1.0,13.0716
2765,28,7,7,1,F,192,1,F,192,1.7438,1.0,0.3624,1.0,0.3724,1.0,12.0206
2766,28,7,8,1,F,192,1,F,192,1.2592,1.0,0.2818,1.0,0.1896,1.0,11.2192
2767,28,7,9,1,F,192,1,F,192,0.9044,1.0,0.2056,1.0,0.128,1.0,10.6304
2768,28,7,10,1,F,192,1,F,192,0.636,1.0,0.1544,1.0,0.0852,1.0,10.1568
2769,28,7,11,1,b,164,1,b,191,0.4126,0.961222,0.1074,0.979516,0.0516,0.992248,8.731
2770,28,8,0,1,F,192,1,F,192,0.9814,1.0,0.2168,1.0,0.1542,1.0,10.7598
2771,28,8,1,1,F,192,1,F,192,1.1942,1.0,0.2808,1.0,0.1826,1.0,11.1124
2772,28,8,2,1,F,192,1,F,192,1.5742,1.0,0.349,1.0,0.2738,1.0,11.735
2773,28,8,3,1,F,192,1,F,192,1.8594,1.0,0.4012,1.0,0.3872,1.0,12.1798
2774,28,8,4,1,F,192,1,F,192,1.893,1.0,0.3948,1.0,0.4038,1.0,12.2476
2775,28,8,5,1,F,192,1,F,192,1.7906,1.0,0.3654,1.0,0.3802,1.0,12.0984
2776,28,8,6,1,F,192,1,F,192,1.563,1.0,0.3566,1.0,0.2922,1.0,11.7344
2777,28,8,7,1,F,192,1,F,192,1.19,1.0,0.2676,1.0,0.1878,1.0,11.1064
2778,28,8,8,1,F,192,1,F,192,0.9902,1.0,0.223,1.0,0.1484,1.0,10.7616
2779,28,8,9,1,F,192,1,F,192,0.7266,1.0,0.1652,1.0,0.1118,1.0,10.3248
2780,28,8,10,1,F,192,1,F,192,0.571,1.0,0.142,1.0,0.0764,1.0,10.042
2781,28,8,11,1,a,100,1,a,166,0.24,0.791667,0.0612,0.862745,0.03,0.926667,6.3644
2782,28,9,0,1,a,100,1,F,192,0.3006,0.777778,0.0704,0.863636,0.049,0.897959,6.4516
2783,28,9,1,1,F,192,1,F,192,0.7804,1.0,0.1888,1.0,0.1268,1.0,10.4014
2784,28,9,2,1,F,192,1,F,192,0.9054,1.0,0.2188,1.0,0.129,1.0,10.6254
2785,28,9,3,1,F,192,1,F,192,1.0252,1.0,0.2322,1.0,0.1588,1.0,10.836
2786,28,9,4,1,F,192,1,F,192,1.1228,1.0,0.2652,1.0,0.1736,1.0,10.9866
2787,28,9,5,1,F,192,1,F,192,1.0486,1.0,0.2382,1.0,0.1584,1.0,10.8712
2788,28,9,6,1,F,192,1,F,192,1.0038,1.0,0.2268,1.0,0.1518,1.0,10.8008
2789,28,9,7,1,F,192,1,F,192,0.885,1.0,0.205,1.0,0.1416,1.0,10.5812
2790,28,9,8,1,F,192,1,F,192,0.7536,1.0,0.1728,1.0,0.1186,1.0,10.3682
2791,28,9,9,1,a,100,1,F,192,0.3212,0.787671,0.0758,0.854881,0.0514,0.891051,6.4914
2792,28,9,10,1,b,164,1,F,192,0.44,0.959545,0.1058,0.979206,0.0644,1.0,8.7756
2793,28,10,1,1,a,100,1,F,192,0.2694,0.775798,0.0636,0.871069,0.0394,0.913706,6.4032
2794,28,10,2,1,F,192,1,F,192,0.5612,1.0,0.132,1.0,0.0736,1.0,10.0362
2795,28,10,3,1,F,192,1,F,192,0.6574,1.0,0.1578,1.0,0.0974,1.0,10.1954
2796,28,10,4,1,F,192,1,F,192,0.7086,1.0,0.1616,1.0,0.1056,1.0,10.2918
2797,28,10,5,1,F,192,1,F,192,0.7522,1.0,0.1752,1.0,0.1128,1.0,10.3504
2798,28,10,6,1,F,192,1,F,192,0.7006,1.0,0.1674,1.0,0.1074,1.0,10.268
2799,28,10,7,1,F,192,1,F,192,0.6392,1.0,0.1554,1.0,0.0936,1.0,10.157
2800,28,10,8,1,F,192,1,F,192,0.5636,1.0,0.1284,1.0,0.0798,1.0,10.0398
2801,28,10,9,1,a,100,1,F,192,0.249,0.792771,0.0554,0.837545,0.0424,0.877358,6.3816
2802,28,11,3,1,a,100,1,a,168,0.2162,0.824237,0.0532,0.864662,0.0288,0.951389,6.3446
