,Layer,U,V,Type,Shape,ADCHits,TOXHits,EvSize,EvSizeXCheck,Elinks
3000,30,2,8,LD,F,2.42128,0.33143,17.7501,17,1
3001,30,2,9,LD,F,1.01298,0.305215,16.3175,16,1
3002,30,2,10,LD,F,0.609915,0.187886,15.7974,16,1
3003,30,2,11,LD,a,0.356722,0.12884,9.48411,9,1
3004,30,3,6,LD,F,12.9323,1.23074,28.8481,29,1
3005,30,4,7,LD,F,6.05316,0.660465,21.7028,22,1
3006,30,5,8,LD,F,2.92442,0.376605,18.298,18,1
3007,30,6,9,LD,F,1.20477,0.360376,16.5647,16,1
3008,30,7,10,LD,F,0.710589,0.210731,15.921,16,1
3009,30,8,11,LD,F,0.4152,0.131323,15.5465,15,1
3010,30,3,7,LD,F,6.05766,0.664349,21.7097,22,1
3011,30,3,8,LD,F,2.92806,0.378663,18.3038,18,1
3012,30,3,9,LD,F,1.17551,0.344874,16.52,16,1
3013,30,3,10,LD,F,0.714651,0.209578,15.9241,16,1
3014,30,3,11,LD,F,0.41983,0.137762,15.5574,15,1
3015,30,4,8,LD,F,3.08634,0.392692,18.4753,18,1
3016,30,5,9,LD,F,1.32994,0.384782,16.7133,16,1
3017,30,6,10,LD,F,0.782086,0.237549,16.019,16,1
3018,30,7,11,LD,L,0.47939,0.1511,17.6304,17,1
3019,30,4,9,LD,F,1.31031,0.379301,16.6889,16,1
3020,30,4,10,LD,F,0.786219,0.233416,16.0189,16,1
3021,30,4,11,LD,L,0.471462,0.145317,17.6168,17,1
3022,30,5,10,LD,F,0.81912,0.246612,16.0651,16,1
3023,30,6,11,LD,F,0.499539,0.15862,15.6578,15,1
3024,30,7,12,LD,d,0.256634,0.0911848,9.34711,9,1
3025,30,5,11,LD,F,0.499698,0.152341,15.6516,15,1
3026,30,5,12,LD,d,0.250514,0.0871054,9.33684,9,1
3027,31,2,0,HD,a,51.7334,3.16846,56.7048,58,2
3028,31,3,0,HD,F,36.1596,2.01593,62.1859,65,2
3029,31,4,0,HD,F,15.5605,0.606775,43.1632,44,1
3030,31,5,0,LD,F,7.83934,0.794803,23.6029,24,1
3031,31,6,0,LD,F,3.3936,0.411085,18.7999,18,1
3032,31,7,0,LD,F,1.27641,0.378326,16.6536,16,1
3033,31,8,0,LD,F,0.726853,0.225435,15.9518,16,1
3034,31,9,0,LD,L,0.408656,0.131164,17.5398,17,1
3035,31,2,1,HD,a,51.1928,3.17958,56.3477,57,2
3036,31,3,2,HD,F,36.3334,2.04801,62.2994,65,2
3037,31,4,3,HD,F,15.6078,0.622473,43.2266,44,1
3038,31,3,1,HD,F,42.4915,2.46861,66.085,65,3
3039,31,4,1,HD,F,19.3233,1.03258,47.2686,47,2
3040,31,5,1,HD,F,8.10839,0.309968,35.4177,35,1
3041,31,5,3,HD,F,8.05842,0.310837,35.3683,35,1
3042,31,4,2,HD,F,19.2301,1.03225,47.1827,47,2
3043,31,5,2,HD,F,8.92286,0.340138,36.2615,36,1
3044,31,5,4,LD,F,7.86238,0.809312,23.6403,24,1
3045,31,6,5,LD,F,3.40309,0.410873,18.81,18,1
3046,31,7,6,LD,F,1.28728,0.371479,16.6576,16,1
3047,31,8,7,LD,F,0.72586,0.222065,15.9472,16,1
3048,31,9,8,LD,L,0.410145,0.131039,17.541,17,1
3049,31,6,1,LD,F,4.40841,0.524938,19.9263,20,1
3050,31,7,1,LD,F,1.74253,0.463533,17.205,17,1
3051,31,8,1,LD,F,0.878751,0.264668,16.1429,16,1
3052,31,9,1,LD,F,0.52923,0.162611,15.6912,16,1
3053,31,10,1,LD,F,0.321462,0.105569,15.427,15,1
3054,31,6,4,LD,F,4.42063,0.504683,19.917,20,1
3055,31,7,5,LD,F,1.71947,0.454168,17.1726,17,1
3056,31,8,6,LD,F,0.872969,0.26873,16.141,16,1
3057,31,9,7,LD,F,0.519581,0.157148,15.6764,16,1
3058,31,10,8,LD,F,0.309312,0.103246,15.4124,15,1
3059,31,6,2,LD,F,5.03789,0.571036,20.6002,21,1
3060,31,7,2,LD,F,2.4194,0.328787,17.7457,17,1
3061,31,8,2,LD,F,1.00291,0.29718,16.2998,16,1
3062,31,9,2,LD,F,0.601277,0.191061,15.792,16,1
3063,31,10,2,LD,L,0.3605,0.114278,17.4748,17,1
3064,31,6,3,LD,F,5.04232,0.580223,20.6151,21,1
3065,31,7,4,LD,F,2.4445,0.326428,17.768,17,1
3066,31,8,5,LD,F,1.02733,0.305534,16.3318,16,1
3067,31,9,6,LD,F,0.633523,0.18801,15.8214,16,1
3068,31,10,7,LD,L,0.363533,0.119475,17.4829,17,1
3069,31,7,3,LD,F,2.57877,0.343278,17.92,18,1
3070,31,8,3,LD,F,1.1005,0.326818,16.4265,16,1
3071,31,9,3,LD,F,0.678822,0.203973,15.8824,16,1
3072,31,10,3,LD,F,0.40321,0.127137,15.5302,15,1
3073,31,11,3,LD,d,0.194768,0.066442,9.26084,9,1
3074,31,8,4,LD,F,1.0804,0.327687,16.4076,16,1
3075,31,9,5,LD,F,0.680436,0.211706,15.8918,16,1
3076,31,10,6,LD,F,0.39922,0.124778,15.5238,15,1
3077,31,11,7,LD,d,0.2,0.0680383,9.26777,9,1
3078,31,9,4,LD,F,0.698226,0.210873,15.9088,16,1
3079,31,10,4,LD,F,0.436485,0.136804,15.5729,15,1
3080,31,11,4,LD,d,0.250993,0.0871054,9.3373,9,1
3081,31,10,5,LD,F,0.417524,0.133735,15.5511,15,1
3082,31,11,6,LD,d,0.252944,0.0834871,9.3353,9,1
3083,31,2,2,HD,F,65.1575,3.573,82.0722,84,3
3084,31,3,3,HD,F,23.9721,1.33024,52.0088,52,2
3085,31,4,4,HD,F,9.68677,0.378769,37.0644,37,1
3086,31,0,2,HD,F,65.5296,3.59667,82.3688,85,3
3087,31,0,3,HD,F,23.7915,1.30302,51.8068,52,2
3088,31,0,4,HD,F,9.66995,0.381305,37.05,37,1
3089,31,1,2,HD,b,65.7371,3.78521,77.3627,77,3
3090,31,2,3,HD,F,31.1913,1.70731,58.504,60,2
3091,31,3,4,HD,F,13.9064,0.538808,41.4419,42,1
3092,31,1,4,HD,F,13.9307,0.530685,41.4585,42,1
3093,31,1,3,HD,F,31.2216,1.72611,58.5573,60,2
3094,31,2,4,HD,F,15.6556,0.619103,43.2699,44,1
3095,31,0,5,LD,F,5.08764,0.589305,20.6676,21,1
3096,31,0,6,LD,F,1.94246,0.498847,17.4406,17,1
3097,31,0,7,LD,F,0.940777,0.2848,16.2252,16,1
3098,31,0,8,LD,F,0.549947,0.164633,15.7145,16,1
3099,31,0,9,LD,a,0.323608,0.104718,9.42776,9,1
3100,31,5,5,LD,F,4.98977,0.575275,20.5558,21,1
3101,31,6,6,LD,F,1.93989,0.484374,17.4229,17,1
3102,31,7,7,LD,F,0.950532,0.291043,16.2408,16,1
3103,31,8,8,LD,F,0.558301,0.176871,15.7349,16,1
3104,31,9,9,LD,a,0.327634,0.104558,9.43125,9,1
3105,31,1,5,LD,F,7.20204,0.751153,22.929,23,1
3106,31,1,6,LD,F,3.15332,0.398067,18.548,18,1
3107,31,1,7,LD,F,1.19833,0.350869,16.5481,16,1
3108,31,1,8,LD,F,0.69193,0.201667,15.8934,16,1
3109,31,1,9,LD,F,0.403104,0.126179,15.5289,15,1
3110,31,1,10,LD,a,0.189429,0.0647747,9.2538,9,1
3111,31,4,5,LD,F,7.19757,0.741132,22.9136,23,1
3112,31,5,6,LD,F,3.14117,0.391823,18.5297,18,1
3113,31,6,7,LD,F,1.19691,0.353973,16.5503,16,1
3114,31,7,8,LD,F,0.71364,0.21364,15.927,16,1
3115,31,8,9,LD,F,0.400461,0.130401,15.5308,15,1
3116,31,9,10,LD,a,0.179106,0.0616708,9.24033,9,1
3117,31,2,5,LD,F,8.49883,0.863746,24.319,24,1
3118,31,2,6,LD,F,3.90461,0.460163,19.3607,19,1
3119,31,2,7,LD,F,1.5384,0.428272,16.9658,17,1
3120,31,2,8,LD,F,0.823324,0.244431,16.0675,16,1
3121,31,2,9,LD,F,0.487531,0.148226,15.6355,15,1
3122,31,2,10,LD,b,0.304505,0.107946,13.4121,13,1
3123,31,3,5,LD,F,8.46258,0.8594,24.2764,24,1
3124,31,4,6,LD,F,3.87485,0.459862,19.3306,19,1
3125,31,5,7,LD,F,1.5141,0.423342,16.9363,17,1
3126,31,6,8,LD,F,0.83613,0.243154,16.079,16,1
3127,31,7,9,LD,F,0.486343,0.150479,15.6365,15,1
3128,31,8,10,LD,b,0.297872,0.0963462,13.3939,13,1
3129,31,3,6,LD,F,4.09949,0.496187,19.5907,19,1
3130,31,3,7,LD,F,1.69803,0.455516,17.1523,17,1
3131,31,3,8,LD,F,0.910873,0.272082,16.1824,16,1
3132,31,3,9,LD,F,0.556545,0.168801,15.7252,16,1
3133,31,3,10,LD,F,0.338968,0.109152,15.4481,15,1
3134,31,4,7,LD,F,1.70055,0.458212,17.1572,17,1
3135,31,5,8,LD,F,0.914651,0.275186,16.1895,16,1
3136,31,6,9,LD,F,0.54436,0.169493,15.7136,16,1
3137,31,7,10,LD,F,0.340298,0.108726,15.4489,15,1
3138,31,4,8,LD,F,0.949929,0.291877,16.241,16,1
3139,31,5,9,LD,F,0.59005,0.177439,15.7672,16,1
3140,31,6,10,LD,L,0.365342,0.11857,17.4837,17,1
3141,31,4,9,LD,F,0.607716,0.183469,15.7905,16,1
3142,31,5,10,LD,d,0.373874,0.121408,9.4936,9,1
3143,31,4,10,LD,L,0.362309,0.115502,17.4776,17,1
3144,32,3,1,HD,F,59.684,3.21577,77.7207,78,3
3145,32,4,1,HD,F,21.2294,1.14732,49.2272,49,2
3146,32,5,1,HD,F,8.36595,0.306332,35.6716,35,1
3147,32,3,3,HD,F,59.6864,3.22786,77.7367,78,3
3148,32,4,4,HD,F,21.2996,1.14447,49.2977,49,3
3149,32,5,5,HD,F,8.41155,0.310181,35.7213,35,1
3150,32,3,2,HD,b,60.3221,3.41552,73.4369,76,3
3151,32,4,2,HD,F,27.4755,1.5276,55.3237,56,2
3152,32,5,2,HD,F,11.8908,0.438471,39.3273,39,1
3153,32,5,4,HD,F,11.9542,0.450372,39.4016,39,1
3154,32,4,3,HD,F,27.4978,1.52634,55.3405,56,2
3155,32,5,3,HD,F,13.6092,0.506634,41.1129,42,1
3156,32,6,1,LD,F,4.25654,0.489926,19.7407,19,1
3157,32,7,1,LD,F,1.58271,0.427297,17.0089,17,1
3158,32,8,1,LD,F,0.818358,0.243544,16.0613,16,1
3159,32,9,1,LD,F,0.469244,0.149628,15.6184,15,1
3160,32,10,1,LD,a,0.280419,0.0907591,9.37018,9,1
3161,32,6,6,LD,F,4.25937,0.492852,19.7467,19,1
3162,32,7,7,LD,F,1.59314,0.425098,17.017,17,1
3163,32,8,8,LD,F,0.816531,0.244094,16.0601,16,1
3164,32,9,9,LD,F,0.469386,0.143207,15.6122,15,1
3165,32,10,10,LD,a,0.274246,0.0907237,9.36391,9,1
3166,32,6,2,LD,F,6.0704,0.622171,21.6785,22,1
3167,32,7,2,LD,F,2.61836,0.340085,17.9549,18,1
3168,32,8,2,LD,F,0.990316,0.310429,16.2996,16,1
3169,32,9,2,LD,F,0.607645,0.182547,15.79,16,1
3170,32,10,2,LD,F,0.34679,0.111884,15.4585,15,1
3171,32,11,2,LD,a,0.190848,0.0663356,9.25704,9,1
3172,32,6,5,LD,F,6.04897,0.643171,21.6774,22,1
3173,32,7,6,LD,F,2.57361,0.334143,17.9046,18,1
3174,32,8,7,LD,F,1.01066,0.301188,16.3111,16,1
3175,32,9,8,LD,F,0.584622,0.171426,15.7557,16,1
3176,32,10,9,LD,F,0.345956,0.110518,15.4564,15,1
3177,32,11,10,LD,a,0.18636,0.0612983,9.24714,9,1
3178,32,6,3,LD,F,7.24787,0.748404,22.9717,23,1
3179,32,7,3,LD,F,3.20688,0.393508,18.5965,18,1
3180,32,8,3,LD,F,1.24092,0.351472,16.5915,16,1
3181,32,9,3,LD,F,0.693757,0.210429,15.9035,16,1
3182,32,10,3,LD,F,0.407786,0.130596,15.5383,15,1
3183,32,11,3,LD,F,0.257716,0.0810748,15.3388,15,1
3184,32,6,4,LD,F,7.31442,0.744945,23.0303,23,1
3185,32,7,5,LD,F,3.23638,0.396062,18.6289,18,1
3186,32,8,6,LD,F,1.23994,0.363125,16.6022,16,1
3187,32,9,7,LD,F,0.705711,0.212043,15.9169,16,1
3188,32,10,8,LD,F,0.404346,0.12774,15.5321,15,1
3189,32,11,9,LD,F,0.257201,0.0834693,15.3406,15,1
3190,32,7,4,LD,F,3.48125,0.418074,18.8944,18,1
3191,32,8,4,LD,F,1.40626,0.387886,16.793,16,1
3192,32,9,4,LD,F,0.783079,0.232334,16.015,16,1
3193,32,10,4,LD,F,0.460536,0.143916,15.6038,15,1
3194,32,11,4,LD,L,0.276268,0.0865023,17.3627,17,1
3195,32,8,5,LD,F,1.39986,0.391575,16.7905,16,1
3196,32,9,6,LD,F,0.798723,0.232813,16.0313,16,1
3197,32,10,7,LD,F,0.465396,0.142018,15.6073,15,1
3198,32,11,8,LD,L,0.284072,0.0930294,17.377,17,1
3199,32,9,5,LD,F,0.806758,0.241699,16.0482,16,1
3200,32,10,6,LD,F,0.485332,0.14851,15.6334,15,1
3201,32,11,7,LD,L,0.304807,0.0985633,17.4031,17,1
3202,32,10,5,LD,F,0.498634,0.15298,15.6514,15,1
3203,32,11,5,LD,L,0.3069,0.0997339,17.4066,17,1
3204,32,11,6,LD,d,0.317808,0.102182,9.41807,9,1
3205,32,2,3,HD,a,46.3157,2.84303,52.7687,52,2
3206,32,3,4,HD,F,32.4432,1.802,59.5228,61,2
3207,32,4,5,HD,F,13.567,0.505321,41.0679,42,1
3208,32,1,3,HD,a,46.8461,2.90129,53.1754,53,2
3209,32,1,4,HD,F,32.3743,1.77515,59.4529,61,2
3210,32,1,5,HD,F,13.4794,0.502536,40.9782,41,1
3211,32,3,5,HD,F,17.5094,0.675949,45.1779,46,3
3212,32,2,5,HD,F,17.5067,0.67265,45.1702,46,3
3213,32,2,4,HD,F,38.3421,2.18271,63.5889,65,2
3214,32,5,6,LD,F,6.60814,0.677598,22.2694,23,1
3215,32,6,7,LD,F,2.76077,0.351703,18.1091,18,1
3216,32,7,8,LD,F,1.03216,0.316868,16.3484,16,1
3217,32,8,9,LD,F,0.613462,0.179266,15.7925,16,1
3218,32,9,10,LD,L,0.350976,0.110163,17.4611,17,1
3219,32,1,6,LD,F,6.60387,0.682405,22.2663,23,1
3220,32,1,7,LD,F,2.79369,0.35133,18.1423,18,1
3221,32,1,8,LD,F,1.04161,0.316885,16.3578,16,1
3222,32,1,9,LD,F,0.620841,0.181731,15.8024,16,1
3223,32,1,10,LD,L,0.349202,0.113374,17.4625,17,1
3224,32,4,6,LD,F,8.62033,0.839766,24.4134,25,1
3225,32,5,7,LD,F,3.70514,0.434303,19.1351,19,1
3226,32,6,8,LD,F,1.39306,0.38111,16.7731,16,1
3227,32,7,9,LD,F,0.743225,0.225293,15.968,16,1
3228,32,8,10,LD,F,0.435474,0.141646,15.5768,15,1
3229,32,9,11,LD,F,0.267098,0.0833629,15.3503,15,1
3230,32,2,6,LD,F,8.70069,0.853317,24.5047,25,1
3231,32,2,7,LD,F,3.72639,0.437105,19.159,19,1
3232,32,2,8,LD,F,1.41032,0.390954,16.8003,16,1
3233,32,2,9,LD,F,0.748333,0.220752,15.9686,16,1
3234,32,2,10,LD,F,0.424619,0.126286,15.5508,15,1
3235,32,2,11,LD,F,0.272774,0.0874778,15.3599,15,1
3236,32,3,6,LD,F,9.63718,0.941274,25.502,26,1
3237,32,4,7,LD,F,4.26417,0.502536,19.7612,20,1
3238,32,5,8,LD,F,1.68093,0.447144,17.1271,17,1
3239,32,6,9,LD,F,0.868925,0.263356,16.1318,16,1
3240,32,7,10,LD,F,0.522402,0.160979,15.683,16,1
3241,32,8,11,LD,L,0.307024,0.0985811,17.4056,17,1
3242,32,3,7,LD,F,4.25869,0.496169,19.7491,19,1
3243,32,3,8,LD,F,1.67208,0.438595,17.1096,17,1
3244,32,3,9,LD,F,0.869759,0.256243,16.1257,16,1
3245,32,3,10,LD,F,0.515041,0.156261,15.6713,16,1
3246,32,3,11,LD,L,0.307414,0.0967896,17.4042,17,1
3247,32,4,8,LD,F,2.09956,0.282405,17.38,17,1
3248,32,5,9,LD,F,0.931997,0.280986,16.2124,16,1
3249,32,6,10,LD,F,0.578326,0.173253,15.7511,16,1
3250,32,7,11,LD,F,0.344182,0.109294,15.4533,15,1
3251,32,8,12,LD,a,0.206527,0.0669032,9.27274,9,1
3252,32,4,9,LD,F,0.924796,0.279585,16.2037,16,1
3253,32,4,10,LD,F,0.573732,0.167471,15.7408,16,1
3254,32,4,11,LD,F,0.340014,0.110145,15.4499,15,1
3255,32,4,12,LD,a,0.199929,0.0656971,9.26531,9,1
3256,32,5,10,LD,F,0.605516,0.183558,15.7884,16,1
3257,32,6,11,LD,F,0.360376,0.112912,15.4728,15,1
3258,32,7,12,LD,b,0.240511,0.0810039,13.3212,13,1
3259,32,5,11,LD,F,0.364296,0.114846,15.4786,15,1
3260,32,5,12,LD,b,0.239659,0.0776516,13.3173,13,1
3261,33,2,0,HD,a,43.5486,2.59017,50.6745,50,2
3262,33,3,0,HD,F,28.3022,1.57969,56.0517,57,2
3263,33,4,0,HD,F,11.3207,0.412185,38.731,38,1
3264,33,2,1,HD,a,43.2255,2.56728,50.4435,49,2
3265,33,3,2,HD,F,28.2466,1.59647,56.0365,57,2
3266,33,4,3,HD,F,11.3463,0.418641,38.764,38,1
3267,33,3,1,HD,F,34.0494,1.93817,60.7488,63,2
3268,33,4,1,HD,F,14.913,0.55321,42.4631,43,1
3269,33,5,1,HD,F,5.73645,0.196488,32.9322,33,1
3270,33,4,2,LD,F,18.5897,1.5953,33.3741,35,1
3271,33,5,2,LD,F,8.03929,0.805942,23.8091,24,1
3272,33,5,3,LD,F,7.37143,0.742089,23.0894,23,1
3273,33,5,0,LD,F,5.4992,0.584498,21.0743,21,1
3274,33,6,0,LD,F,1.91226,0.477474,17.3886,17,1
3275,33,7,0,LD,F,0.883948,0.261263,16.1446,16,1
3276,33,8,0,LD,F,0.520433,0.162238,15.6824,16,1
3277,33,9,0,LD,L,0.297339,0.0961156,17.3933,17,1
3278,33,5,4,LD,F,5.51765,0.591699,21.0978,22,1
3279,33,6,5,LD,F,1.91715,0.486325,17.4026,17,1
3280,33,7,6,LD,F,0.900248,0.264633,16.1645,16,1
3281,33,8,7,LD,F,0.517116,0.15337,15.6701,16,1
3282,33,9,8,LD,L,0.293526,0.0917879,17.3853,17,1
3283,33,6,1,LD,F,3.04471,0.378787,18.4197,18,1
3284,33,7,1,LD,F,1.1473,0.338276,16.4849,16,1
3285,33,8,1,LD,F,0.649823,0.186414,15.8358,16,1
3286,33,9,1,LD,F,0.36348,0.117187,15.4805,15,1
3287,33,10,1,LD,F,0.220539,0.0724193,15.2929,15,1
3288,33,6,4,LD,F,3.07902,0.375505,18.4503,18,1
3289,33,7,5,LD,F,1.12673,0.324849,16.4508,16,1
3290,33,8,6,LD,F,0.638099,0.187389,15.8248,16,1
3291,33,9,7,LD,F,0.356598,0.113444,15.4698,15,1
3292,33,10,8,LD,F,0.226712,0.0668322,15.2935,15,1
3293,33,6,2,LD,F,3.58599,0.420202,19.002,19,1
3294,33,7,2,LD,F,1.3506,0.372455,16.7221,16,1
3295,33,8,2,LD,F,0.734303,0.220184,15.9541,16,1
3296,33,9,2,LD,F,0.430685,0.134409,15.5648,15,1
3297,33,10,2,LD,L,0.261068,0.0824938,17.3435,17,1
3298,33,6,3,LD,F,3.59207,0.422526,19.0107,19,1
3299,33,7,4,LD,F,1.40044,0.380844,16.7803,16,1
3300,33,8,5,LD,F,0.744182,0.216229,15.9599,16,1
3301,33,9,6,LD,F,0.439305,0.13393,15.5732,15,1
3302,33,10,7,LD,L,0.259223,0.0806314,17.3394,17,1
3303,33,7,3,LD,F,1.47182,0.399681,16.8709,16,1
3304,33,8,3,LD,F,0.805339,0.242373,16.0471,16,1
3305,33,9,3,LD,F,0.477953,0.141947,15.6197,15,1
3306,33,10,3,LD,F,0.286378,0.0891451,15.3753,15,1
3307,33,11,3,LD,a,0.187425,0.0610145,9.24764,9,1
3308,33,8,4,LD,F,0.805161,0.234941,16.0394,16,1
3309,33,9,5,LD,F,0.481004,0.144448,15.6253,15,1
3310,33,10,6,LD,F,0.282175,0.0958319,15.3778,15,1
3311,33,11,7,LD,a,0.191965,0.0635686,9.25518,9,1
3312,33,9,4,LD,F,0.49867,0.154221,15.6521,15,1
3313,33,10,5,LD,F,0.307822,0.0944484,15.4019,15,1
3314,33,11,6,LD,b,0.199273,0.069138,13.2681,13,1
3315,33,10,4,LD,F,0.302714,0.0962753,15.399,15,1
3316,33,11,4,LD,b,0.210447,0.0679319,13.2781,13,1
3317,33,2,2,HD,F,54.2189,2.89262,73.5039,72,3
3318,33,3,3,HD,F,20.0481,0.776907,47.8088,48,3
3319,33,4,4,HD,F,7.06103,0.255427,34.3158,34,1
3320,33,1,2,HD,b,55.2337,3.06575,69.5792,71,3
3321,33,2,3,HD,F,24.2031,1.30507,52.1955,52,2
3322,33,3,4,HD,F,9.86919,0.359436,37.227,37,1
3323,33,0,2,HD,F,54.2439,2.89415,73.5095,72,3
3324,33,0,3,HD,F,19.8736,0.782245,47.6383,48,3
3325,33,0,4,HD,F,7.15273,0.250639,34.4026,34,1
3326,33,1,4,HD,F,9.94975,0.366992,37.3149,37,1
3327,33,1,3,HD,F,24.1216,1.32804,52.1469,52,2
3328,33,2,4,HD,F,11.2902,0.412859,38.7003,38,1
3329,33,5,5,LD,F,3.587,0.425683,19.0069,19,1
3330,33,6,6,LD,F,1.27755,0.362008,16.6388,16,1
3331,33,7,7,LD,F,0.689589,0.203246,15.8924,16,1
3332,33,8,8,LD,F,0.384267,0.122402,15.5064,15,1
3333,33,9,9,LD,a,0.232884,0.0741575,9.30654,9,1
3334,33,0,5,LD,F,3.59129,0.424796,19.0108,19,1
3335,33,0,6,LD,F,1.29338,0.363072,16.6557,16,1
3336,33,0,7,LD,F,0.694697,0.201632,15.896,16,1
3337,33,0,8,LD,F,0.389482,0.120273,15.5096,15,1
3338,33,0,9,LD,a,0.236431,0.0770841,9.31293,9,1
3339,33,4,5,LD,F,4.87361,0.540688,20.4048,21,1
3340,33,5,6,LD,F,1.776,0.454789,17.2299,17,1
3341,33,6,7,LD,F,0.836591,0.255339,16.0914,16,1
3342,33,7,8,LD,F,0.492462,0.149468,15.6412,15,1
3343,33,8,9,LD,F,0.292515,0.0929408,15.3853,15,1
3344,33,9,10,LD,a,0.178042,0.0596311,9.23725,9,1
3345,33,1,5,LD,F,4.96045,0.548954,20.5004,21,1
3346,33,1,6,LD,F,1.78726,0.465076,17.2507,17,1
3347,33,1,7,LD,F,0.860199,0.25447,16.1142,16,1
3348,33,1,8,LD,F,0.495672,0.149291,15.6448,15,1
3349,33,1,9,LD,F,0.279603,0.0930294,15.3725,15,1
3350,33,1,10,LD,a,0.177545,0.0604115,9.2375,9,1
3351,33,3,5,LD,F,6.10876,0.636626,21.7322,22,1
3352,33,4,6,LD,F,2.63421,0.340653,17.9727,18,1
3353,33,5,7,LD,F,1.00367,0.295619,16.298,16,1
3354,33,6,8,LD,F,0.601845,0.176552,15.7781,16,1
3355,33,7,9,LD,F,0.329869,0.108088,15.4377,15,1
3356,33,8,10,LD,F,0.213852,0.0634977,15.2772,15,1
3357,33,2,5,LD,F,6.07304,0.622331,21.6813,22,1
3358,33,2,6,LD,F,2.63173,0.334303,17.9629,18,1
3359,33,2,7,LD,F,1.02295,0.307503,16.3299,16,1
3360,33,2,8,LD,F,0.599752,0.180951,15.7805,16,1
3361,33,2,9,LD,F,0.341681,0.108496,15.4501,15,1
3362,33,2,10,LD,F,0.222242,0.0740333,15.2958,15,1
3363,33,3,6,LD,F,2.8147,0.35525,18.1673,18,1
3364,33,4,7,LD,F,1.11398,0.329549,16.4422,16,1
3365,33,5,8,LD,F,0.664846,0.195211,15.8597,16,1
3366,33,6,9,LD,F,0.388471,0.122774,15.5107,15,1
3367,33,7,10,LD,L,0.242728,0.0768712,17.3196,17,1
3368,33,3,7,LD,F,1.11031,0.320734,16.4307,16,1
3369,33,3,8,LD,F,0.660624,0.191628,15.8517,16,1
3370,33,3,9,LD,F,0.384498,0.120167,15.5046,15,1
3371,33,3,10,LD,L,0.242462,0.0778113,17.3203,17,1
3372,33,4,8,LD,F,0.694484,0.207911,15.9018,16,1
3373,33,5,9,LD,F,0.409844,0.131571,15.5412,15,1
3374,33,6,10,LD,F,0.263604,0.0879922,15.3513,15,1
3375,33,7,11,LD,d,0.147269,0.0475701,9.19459,9,1
3376,33,4,9,LD,F,0.413338,0.132742,15.5457,15,1
3377,33,5,10,LD,d,0.269812,0.0863959,9.35482,9,1
3378,33,4,10,LD,F,0.267063,0.0841965,15.351,15,1
3379,33,4,11,LD,d,0.150709,0.051277,9.20184,9,1
3380,34,3,1,HD,F,49.2264,2.59161,69.9967,67,3
3381,34,4,1,HD,F,17.4565,0.644342,45.0904,45,1
3382,34,5,1,HD,F,6.06924,0.196683,33.2653,33,1
3383,34,3,3,HD,F,49.1474,2.6135,69.9663,67,3
3384,34,4,4,HD,F,17.2926,0.645247,44.9314,45,1
3385,34,5,5,HD,F,6.20018,0.202607,33.4025,33,1
3386,34,3,2,HD,b,50.5924,2.74837,65.9428,67,3
3387,34,4,2,HD,F,21.4013,1.15048,49.4018,49,2
3388,34,5,2,HD,F,8.54654,0.293526,35.8383,36,1
3389,34,5,4,HD,F,8.55644,0.296949,35.8519,36,1
3390,34,4,3,HD,F,21.4946,1.17045,49.4881,49,2
3391,34,5,3,HD,F,9.67444,0.339376,37.0121,37,1
3392,34,6,1,LD,F,2.91763,0.35713,18.2702,18,1
3393,34,7,1,LD,F,1.03366,0.304629,16.3373,16,1
3394,34,8,1,LD,F,0.578468,0.174158,15.7523,16,1
3395,34,9,1,LD,F,0.318269,0.0980135,15.416,15,1
3396,34,10,1,LD,b,0.204718,0.0660695,13.2706,13,1
3397,34,6,6,LD,F,2.95094,0.368978,18.3167,18,1
3398,34,7,7,LD,F,1.04088,0.300922,16.3413,16,1
3399,34,8,8,LD,F,0.581412,0.165697,15.747,16,1
3400,34,9,9,LD,F,0.32375,0.101756,15.4253,15,1
3401,34,10,10,LD,b,0.199007,0.0633026,13.2622,13,1
3402,34,6,2,LD,F,4.10883,0.480525,19.5849,19,1
3403,34,7,2,LD,F,1.46284,0.39906,16.8611,16,1
3404,34,8,2,LD,F,0.735527,0.21105,15.9461,16,1
3405,34,9,2,LD,F,0.411263,0.121905,15.5331,15,1
3406,34,10,2,LD,F,0.251242,0.0743349,15.3254,15,1
3407,34,11,2,LD,F,0.16983,0.054381,15.2242,15,1
3408,34,6,5,LD,F,4.06316,0.470734,19.5271,19,1
3409,34,7,6,LD,F,1.4359,0.392888,16.8283,16,1
3410,34,8,7,LD,F,0.734551,0.217418,15.9516,16,1
3411,34,9,8,LD,F,0.418766,0.129159,15.5477,15,1
3412,34,10,9,LD,F,0.24553,0.0755232,15.3209,15,1
3413,34,11,10,LD,F,0.173271,0.0591699,15.2324,15,1
3414,34,6,3,LD,F,4.95252,0.539181,20.4835,21,1
3415,34,7,3,LD,F,2.13331,0.279461,17.4106,17,1
3416,34,8,3,LD,F,0.850568,0.251011,16.1009,16,1
3417,34,9,3,LD,F,0.487318,0.144448,15.6314,15,1
3418,34,10,3,LD,F,0.289287,0.090901,15.3801,15,1
3419,34,11,3,LD,R,0.189039,0.0586378,17.2476,17,1
3420,34,6,4,LD,F,4.98719,0.544555,20.5245,21,1
3421,34,7,5,LD,F,2.15848,0.283984,17.4399,17,1
